player.id,historical.id_ncaa,season.year_ncaa,team.id_ncaa,stat.games_ncaa,stat.gamesStart_ncaa,stat.minutes_ncaa,stat.fg_ncaa,stat.fga_ncaa,stat.fgPct_ncaa,stat.fg2_ncaa,stat.fg2a_ncaa,stat.fg2Pct_ncaa,stat.fg3_ncaa,stat.fg3a_ncaa,stat.fg3Pct_ncaa,stat.ft_ncaa,stat.fta_ncaa,stat.ftPct_ncaa,stat.orb_ncaa,stat.drb_ncaa,stat.trb_ncaa,stat.ast_ncaa,stat.stl_ncaa,stat.blk_ncaa,stat.tov_ncaa,stat.pf_ncaa,stat.pts_ncaa,stat.PERColl,stat.PERNBA,stat.collBrL,stat.collBrR,stat.collCornL,stat.collCornR,stat.collTop,stat.fiftBrL,stat.fiftBrR,stat.fiftCornL,stat.fiftCornR,stat.fiftTop,stat.drblCollBrL,stat.drblCollBrR,stat.drblCollTop,stat.drblFiftBrL,stat.drblFiftBrR,stat.drblFiftTop,stat.otmColl,stat.otmFift,stat.laneAgil,stat.shtlRun,stat.threeQuartSprint,stat.standVerLeap,verticalLeap,stat.benchPress,"stat,bodyFat",stat.handLen,stat.handWid,stat.ht,"stat,htShoe",stat.standReach,"stat,wt",wingspan,player.name,success
1866.0,25149.0,2006.0,1103337.0,28.0,6.0,452.0,82.0,164.0,0.5,82.0,160.0,0.513,0.0,4.0,0.0,45.0,71.0,0.634,28.0,62.0,90.0,12.0,25.0,8.0,47.0,84.0,209.0,0.41814159292035397,0.499523114959294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
3562.0,137866.0,2020.5,868271.0,23.0,11.5,549.5,80.5,181.5,0.45199999999999996,62.0,128.5,0.48550000000000004,18.5,53.0,0.3015,26.0,40.0,0.6499999999999999,23.0,70.0,93.0,67.5,19.0,6.0,56.0,48.5,205.5,0.4142460019990005,-0.5,,,,,,,,,,,,,,,,,,,12.02,3.2,3.03,33.0,39.0,,0.075,8.25,8.5,76.0,6'4.75'',104.0,202.8,83.0,david johnson,0
6761.0,115674.0,2018.5,1356740.0,21.75,19.75,508.25,117.25,157.25,0.713,117.25,157.25,0.713,0.0,0.0,0.0,32.75,78.75,0.39425,56.75,114.5,171.25,15.0,10.25,43.0,43.0,60.0,267.25,0.7109132253804399,0.5625117235787304,,,,,,,,,,,,,,,,,,,12.97,3.65,3.12,31.0,31.5,11.0,0.0795,9.5,10.0,83.0,7' 0.25'',112.0,273.8,91.0,udoka azubuike,1
18998.0,19179.0,2004.5,8069604.0,32.5,32.5,976.0,158.0,303.0,0.5215000000000001,157.0,300.0,0.5235000000000001,1.0,3.0,0.2,153.0,232.0,0.663,100.0,138.0,238.0,35.5,27.0,78.0,56.0,80.0,470.0,0.5819672131147541,0.3707498419711016,,,,,,,,,,,,,,,,,,,,,,,,,,,,78.0,6' 6.25'',107.0,257.6,87.0,jason maxiell,0
22838.0,126155.0,2019.5,6131757.0,32.5,16.5,611.0,138.0,246.5,0.558,132.5,226.0,0.605,5.5,20.5,0.241,110.0,156.5,0.754,50.0,124.5,174.5,29.0,12.5,20.5,44.5,52.5,391.5,0.687484040651652,0.23809523809523808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
42949.0,46480.25,2010.5,2741142.0,35.25,26.5,852.25,128.75,306.75,0.41675,69.0,155.25,0.44225,59.75,151.5,0.392,75.25,103.5,0.7264999999999999,23.5,84.0,107.5,51.0,37.75,7.0,59.0,63.25,392.5,0.3795144826754287,0.25552825552825553,,,,,,,,,,,,,,,,,,,10.59,,3.33,29.0,36.5,,0.043,8.5,8.75,77.0,6' 5.75'',98.0,192.0,78.0,kim english,0
42983.0,118316.0,2018.5,9218344.0,25.75,2.5,351.0,23.25,60.5,0.45575,11.5,19.75,0.6255,11.75,40.75,0.318,11.5,14.25,0.8435,20.5,56.25,76.75,14.25,13.0,16.75,14.0,30.75,69.75,0.40892117878496564,0.3125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
44213.0,32326.5,2007.5,1955464.0,18.5,16.5,492.5,103.5,227.0,0.4325,86.0,165.5,0.49750000000000005,17.5,61.5,0.1535,58.5,80.5,0.702,43.5,68.0,111.5,32.0,15.5,8.5,46.0,59.0,283.0,0.4444274367739851,0.368998203344733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
46757.0,132714.0,2020.0,767497.0,29.0,0.0,653.0,95.0,207.0,0.459,79.0,157.0,0.503,16.0,50.0,0.32,62.0,74.0,0.838,38.0,78.0,116.0,29.0,29.0,30.0,50.0,47.0,268.0,0.4563552833078101,0.4036546634224485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
50506.0,20851.0,2004.5,2741142.0,24.5,14.0,704.0,114.5,277.5,0.4205,95.0,209.5,0.454,19.5,68.0,0.311,105.0,148.5,0.6765,61.0,131.5,192.5,33.0,13.5,7.0,58.0,71.5,353.5,0.4992761547674842,0.3918013529490993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
86091.0,84062.25,2014.5,9655157.0,31.0,30.25,948.75,130.5,301.25,0.42775,70.0,137.5,0.5135000000000001,60.5,163.75,0.3675,87.5,109.25,0.80375,24.75,105.25,130.0,86.25,40.75,19.0,44.25,53.75,409.0,0.45591571840775424,0.21550256802767734,0.6,0.8,1.0,0.4,0.4,,,,,,,,,0.833,0.833,0.5,,0.781,10.77,2.96,3.45,30.0,35.5,,0.0785,8.75,9.5,76.0,6' 4.25'',97.0,212.4,82.0,ron baker,0
96765.0,129687.0,2020.0,6522666.0,30.0,30.0,926.0,122.0,288.0,0.424,92.0,205.0,0.449,30.0,83.0,0.361,85.0,109.0,0.78,39.0,98.0,137.0,78.0,46.0,13.0,49.0,73.0,359.0,0.42548596112311016,0.37954655131979254,,,,,,,,,,,,,,,,,,,10.64,2.28,3.12,30.5,39.5,,0.068,8.0,8.75,77.0,6'5.50'',102.0,214.0,82.0,josh green,0
97167.0,81800.5,2014.5,2591819.0,32.5,32.25,1004.25,142.25,328.5,0.43174999999999997,111.75,235.75,0.473,30.5,92.75,0.326,117.0,156.25,0.7222500000000001,50.0,95.0,145.0,71.75,30.25,7.0,55.0,76.75,432.0,0.40050809541142446,0.30952380952380953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
110517.0,61059.5,2012.5,7251459.0,22.25,14.5,556.75,59.5,111.25,0.48175,57.5,105.25,0.49024999999999996,2.0,6.0,0.28725,39.0,73.5,0.40425,52.75,137.75,190.5,29.0,17.5,46.0,40.25,52.75,160.0,0.5892281213106201,0.7127209327666993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
119901.0,72661.25,2013.5,9218344.0,35.75,24.75,1008.25,133.5,308.75,0.4265,74.5,151.5,0.50575,59.0,157.25,0.35225,66.75,78.25,0.84275,13.25,81.5,94.75,127.25,37.75,2.25,50.25,66.0,392.75,0.4147782035565813,0.4059711236931972,1.0,1.0,1.0,1.0,1.0,,,,,,,,,0.625,0.75,0.5,0.694,,11.44,3.41,3.38,24.5,31.0,14.0,0.067,7.5,8.75,73.0,6' 2'',96.0,179.0,76.0,quinn cook,0
121100.0,52149.0,2011.5,8165978.0,36.0,26.0,1087.0,187.5,381.0,0.4915,136.0,234.0,0.5785,51.5,147.0,0.352,98.0,143.5,0.6755,76.5,196.0,272.5,65.5,68.0,33.5,37.0,89.0,524.5,0.6291096003866761,0.42607715434789406,,,,,,,,,,,,,,,,,,,11.45,,3.37,31.0,34.5,20.0,0.09,9.5,10.5,77.0,6' 6.5'',99.0,241.2,81.0,jae crowder,0
133973.0,107254.5,2017.5,4017089.0,33.5,27.0,726.0,113.0,227.5,0.49525,106.0,212.75,0.49675,7.0,14.75,0.22925,144.25,197.75,0.71375,83.25,135.75,219.0,22.25,21.25,46.5,65.75,117.5,377.25,0.6124243784972488,0.4587879749276782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
135276.0,18452.5,2004.5,5773944.0,27.5,27.5,1014.0,156.0,398.0,0.39349999999999996,96.0,220.0,0.438,60.0,178.0,0.336,134.0,170.5,0.786,35.5,105.5,141.0,70.0,28.0,14.5,67.5,48.0,506.0,0.41017651383458953,0.34405458089668617,,,,,,,,,,,,,,,,,,,11.58,,3.27,30.0,36.0,8.0,,,,74.0,6' 2.5'',100.0,186.8,82.0,bracey wright,0
135744.0,81511.0,2014.5,3622119.5,34.5,27.0,1002.5,141.25,314.5,0.44875,60.25,128.25,0.47325,81.0,186.25,0.43025,72.0,87.75,0.8195,16.75,68.0,84.75,45.5,21.75,2.0,41.0,54.75,435.5,0.3594722418674142,0.3335872842941243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
139462.0,28326.5,2006.5,9912285.0,29.5,26.0,917.0,149.5,336.0,0.443,126.0,258.5,0.486,23.5,77.5,0.272,58.0,88.0,0.6605000000000001,55.5,152.5,208.0,36.0,20.5,43.0,53.0,86.5,380.5,0.45084346870061154,0.41585781536046856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
141543.0,18387.5,2004.5,7524286.0,34.0,31.5,1080.0,160.5,350.5,0.4555,78.0,137.5,0.5755,82.5,213.0,0.3765,67.0,85.5,0.783,24.5,108.0,132.5,112.5,48.5,7.5,57.0,50.5,470.5,0.4574037063872329,0.35336329330377486,,,,,,,,,,,,,,,,,,,11.12,,3.21,31.5,38.5,14.0,,,,75.0,6' 3'',98.0,178.8,77.0,luther head,0
143348.0,117521.75,2018.5,5019063.0,31.25,19.5,831.25,94.75,220.75,0.4275,75.25,149.5,0.50675,19.5,71.25,0.2675,58.5,90.75,0.654,46.5,136.0,182.5,55.25,29.0,17.25,57.0,61.25,267.5,0.4070189083016513,0.5598967422920302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
144724.0,64448.5,2012.5,4422787.0,35.5,7.0,643.0,110.0,283.5,0.3695,46.5,101.5,0.438,63.5,182.0,0.3345,70.0,87.5,0.8089999999999999,46.5,67.5,114.0,37.0,28.5,10.0,33.0,59.0,353.5,0.4661469622840156,0.26021954689021104,0.6,0.6,0.8,0.6,0.6,,,,,,,,,0.5,0.833,0.667,,0.613,11.12,,3.32,32.0,37.0,,0.082,8.75,9.75,77.0,6' 5.25'',101.0,228.8,81.0,pj hairston,0
152425.0,43206.666666666664,2010.0,4858828.0,35.0,34.666666666666664,1065.6666666666667,184.66666666666666,433.6666666666667,0.426,130.0,265.3333333333333,0.49099999999999994,54.666666666666664,168.33333333333334,0.3223333333333333,149.66666666666666,210.0,0.7123333333333334,23.333333333333332,98.66666666666667,122.0,138.33333333333334,40.666666666666664,2.3333333333333335,93.0,69.33333333333333,573.6666666666666,0.4427188004286397,0.4329310027252381,,,,,,,,,,,,,,,,,,,10.49,,3.14,31.5,40.0,13.0,0.067,8.25,9.0,69.0,5' 10.25'',91.0,186.0,74.0,isaiah thomas,0
169280.0,25087.666666666668,2006.0,4256153.0,26.666666666666668,23.333333333333332,863.3333333333334,119.33333333333333,272.3333333333333,0.43966666666666665,59.666666666666664,120.33333333333333,0.49733333333333335,59.666666666666664,152.0,0.3933333333333333,69.0,88.66666666666667,0.7686666666666667,16.0,66.33333333333333,82.33333333333333,94.33333333333333,52.666666666666664,5.333333333333333,63.0,60.0,367.3333333333333,0.4244049349948302,0.2787172850158183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
171188.0,101148.0,2016.5,647168.0,35.5,17.0,1174.5,139.0,292.0,0.476,90.0,169.5,0.5325,49.0,122.5,0.4,84.5,104.5,0.8049999999999999,72.5,191.0,263.5,55.5,38.5,58.0,53.0,92.0,411.5,0.5108629804444561,0.18085106382978725,0.6,0.8,0.8,0.8,0.8,,,,,,,,,0.5,0.375,0.5,,0.771,11.68,2.81,3.46,29.5,33.5,1.0,0.136,8.75,8.75,81.0,6' 9.5'',107.0,215.0,84.0,tyler lydon,0
179210.0,96977.0,2016.0,767497.0,34.0,33.0,1014.0,185.0,393.0,0.471,130.0,251.0,0.518,55.0,142.0,0.387,104.0,128.0,0.813,44.0,136.0,180.0,51.0,32.0,6.0,59.0,75.0,529.0,0.5,0.4096549865240727,,,,,,,,,,,,,,,,,,,,,,,,,0.069,8.5,9.0,76.0,6' 4.5'',100.0,189.8,79.0,malik beasley,0
185876.0,75265.0,2014.0,5773944.0,30.0,29.0,794.0,113.0,216.0,0.523,97.0,183.0,0.53,16.0,33.0,0.485,96.0,134.0,0.716,71.0,198.0,269.0,18.0,26.0,41.0,64.0,81.0,338.0,0.6133501259445844,0.42424965509082685,,,,,,,,,,,,,,,,,,,11.45,3.29,3.28,31.0,37.0,,0.073,9.75,11.75,81.0,6' 9.5'',108.0,247.1,88.0,noah vonleh,0
187079.0,99983.25,2016.5,2473167.0,32.0,22.25,768.75,76.25,182.0,0.40925,47.5,108.0,0.436,28.75,74.0,0.3675,39.75,49.25,0.7225,11.0,90.75,101.75,66.0,18.25,5.0,28.75,45.75,221.0,0.3121321079535436,0.14814814814814814,,,,,,1.0,1.0,0.6,0.6,0.6,0.5,1.0,0.75,0.5,0.75,0.75,,0.735,10.95,3.16,3.27,25.0,31.0,6.0,0.0845,8.5,10.0,77.0,6' 6'',102.0,206.4,80.0,devon hall,0
189333.0,130364.75,2019.5,3862758.5,29.5,26.5,980.75,164.5,368.0,0.4415,133.75,273.5,0.48275,30.75,94.5,0.3205,108.0,136.75,0.7885,18.25,121.75,140.0,138.5,40.75,4.25,64.75,51.5,467.75,0.49837141665012313,0.21397243107769426,,,,,,,,,,,,,,,,,,,10.96,3.23,3.16,31.5,36.0,,0.045,8.25,9.0,73.0,6'1.0'',98.0,173.6,77.0,carlik jones,0
202545.0,136311.0,2020.5,985697.75,27.5,12.5,596.75,76.25,176.5,0.42075,34.5,67.0,0.5505,41.75,109.5,0.362,21.25,26.75,0.72875,21.75,80.5,102.25,25.5,13.5,6.25,22.0,46.75,215.5,0.36292779197005026,0.31440986823661343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221284.0,158563.0,2023.0,6494676.0,30.0,28.0,808.0,135.0,273.0,0.495,114.0,219.0,0.521,21.0,54.0,0.389,44.0,63.0,0.698,25.0,89.0,114.0,65.0,34.0,9.0,73.0,51.0,335.0,0.40470297029702973,0.3230769230769231,,,0.6,,,,,,0.0,0.0,0.8,,,,,,0.44,,11.34,,3.19,28.5,35.0,,,8.0,9.25,76.0,0,103.0,190.8,79.0,amari bailey,0
227422.0,80222.0,2014.5,3675717.0,39.5,39.0,1153.5,160.0,390.5,0.40900000000000003,99.5,210.0,0.474,60.5,180.5,0.33599999999999997,109.0,138.5,0.786,20.0,89.0,109.0,64.5,43.0,9.0,50.0,73.0,489.5,0.3511613561104775,0.1666634995869223,0.4,0.6,1.0,0.6,0.6,,,,,,,,,0.25,0.5,0.625,0.512,,,,3.27,28.5,34.5,1.0,0.06,8.75,10.0,77.0,6' 6'',100.0,209.2,80.0,aaron harrison,0
239346.0,32615.75,2007.5,9291339.0,33.5,32.75,1108.0,73.25,197.25,0.37175,45.0,95.75,0.47200000000000003,28.25,101.5,0.28175,50.5,64.5,0.7695000000000001,26.75,98.75,125.5,120.5,47.75,28.25,73.25,88.75,225.25,0.30667088393798697,0.30767325710202337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
240870.0,102509.0,2017.0,3675717.0,38.0,37.0,1218.0,251.0,558.0,0.45,147.0,296.0,0.497,104.0,262.0,0.397,148.0,180.0,0.822,12.0,83.0,95.0,87.0,36.0,19.0,75.0,72.0,754.0,0.47372742200328405,0.46793181515208904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
245110.0,126585.66666666667,2019.6666666666667,3935113.3333333335,31.333333333333332,20.0,848.3333333333334,102.66666666666667,223.66666666666666,0.44966666666666666,65.33333333333333,124.33333333333333,0.5326666666666666,37.333333333333336,99.33333333333333,0.353,38.333333333333336,58.333333333333336,0.6603333333333333,11.0,55.666666666666664,66.66666666666667,114.0,39.666666666666664,7.666666666666667,59.333333333333336,75.33333333333333,281.0,0.34630537350829455,0.3641102174967996,,,,,,,,,,,,,,,,,,,,,,,,,0.062,8.25,8.75,73.0,6'1.25'',97.0,202.4,76.0,davion mitchell,0
252688.0,73805.0,2013.5,9655157.0,37.5,29.0,982.5,185.5,395.0,0.46950000000000003,129.0,232.5,0.5569999999999999,56.5,162.5,0.34550000000000003,140.0,171.0,0.8175,68.5,144.0,212.5,25.0,29.0,31.5,65.5,91.5,567.5,0.5693586617134261,0.24346133001465306,0.2,1.0,0.2,0.4,0.6,,,,,,,,,0.5,0.667,0.5,,0.486,11.15,2.96,3.18,34.0,40.0,,0.0445,8.5,9.0,79.0,6' 7.25'',101.0,209.4,83.0,cleanthony early,0
258903.0,98550.5,2016.5,7305119.0,31.5,17.75,694.0,163.0,261.0,0.61925,161.0,253.75,0.6255,2.0,7.25,0.3805,86.5,117.25,0.69525,62.5,148.0,210.5,38.25,8.25,23.5,51.0,72.25,414.5,0.6488594893199511,0.5771423779580745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
265779.0,140753.6,2021.0,5902625.4,27.4,20.8,698.4,99.4,221.4,0.43220000000000003,71.8,141.8,0.49400000000000005,27.6,79.6,0.3392,38.4,50.6,0.6942,25.6,126.0,151.6,47.6,10.2,24.4,37.2,60.2,264.8,0.44086049739708794,-0.037037037037037035,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
269236.0,150840.0,2022.0,1325540.0,29.0,29.0,733.0,141.0,236.0,0.597,141.0,235.0,0.6,0.0,1.0,0.0,65.0,104.0,0.625,86.0,150.0,236.0,37.0,24.0,61.0,65.0,79.0,347.0,0.6903137789904502,0.7194615833049713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,jalen duren,1
270365.0,112517.0,2018.0,9218344.0,37.0,37.0,997.0,179.0,319.0,0.561,160.0,273.0,0.586,19.0,46.0,0.413,124.0,168.0,0.738,109.0,226.0,335.0,74.0,30.0,76.0,75.0,105.0,501.0,0.7592778335005015,0.6293715985853089,,,,,,,,,,,,,,,,,,,,,,,,,0.0785,8.5,9.0,81.0,6' 10'',109.0,251.4,89.0,wendell carter jr,1
282665.0,16588.0,2004.0,2314394.0,30.0,30.0,1056.0,117.0,288.0,0.406,90.0,204.0,0.441,27.0,84.0,0.321,118.0,150.0,0.787,60.0,102.0,162.0,88.0,44.0,11.0,75.0,76.0,379.0,0.38446969696969696,0.32266403936919213,,,,,,,,,,,,,,,,,,,11.92,,3.15,26.5,31.0,15.0,0.073,,,77.0,6' 6'',106.0,222.0,84.0,damien wilkins,0
288570.0,143939.5,2021.5,6236170.5,26.75,26.25,769.25,147.5,257.25,0.56025,147.5,256.75,0.56125,0.0,0.5,0.0,92.5,131.25,0.68375,132.25,197.0,329.25,26.0,34.75,30.75,48.75,72.75,387.5,0.7516416912541981,0.8333333333333334,,,0.32,,,,,,0.0,0.0,0.6,,,,,,0.48,,12.26,,3.32,29.5,32.5,,,9.75,10.25,80.0,0,108.0,253.6,88.0,oscar tshiebwe,1
290017.0,38908.5,2008.5,5942811.0,28.0,15.25,489.0,89.25,216.0,0.355,50.75,111.0,0.38325,38.5,105.0,0.325,30.25,39.0,0.7885,29.25,29.0,58.25,12.5,11.25,3.5,30.25,23.25,247.25,0.2894638293274357,0.3023804938891832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
295880.0,49466.75,2010.5,5914567.0,32.0,27.25,929.5,176.5,398.5,0.43674999999999997,128.75,270.25,0.464,47.75,128.25,0.36824999999999997,104.0,141.75,0.73275,27.0,106.5,133.5,62.25,25.5,6.0,95.25,68.25,504.75,0.396321380391634,-0.038461538461538464,,,,,,,,,,,,,,,,,,,10.97,,3.42,31.0,36.5,11.0,0.058,8.5,8.5,78.0,6' 6.25'',99.0,194.0,79.0,kevin murphy,0
296863.0,19397.5,2004.5,4422787.0,33.0,31.5,834.0,152.5,303.0,0.49950000000000006,123.5,221.0,0.558,29.0,82.0,0.34299999999999997,89.5,117.0,0.7685,65.0,87.5,152.5,45.5,20.5,16.5,49.5,57.0,423.5,0.5134268884268884,0.27731862228074167,,,,,,,,,,,,,,,,,,,11.39,,3.23,28.0,34.0,15.0,,,,80.0,6' 8'',106.0,218.0,85.0,jawad williams,0
318561.0,83073.25,2014.5,145155.0,33.25,33.25,1004.25,128.25,289.0,0.4355,120.0,250.75,0.46975,8.25,38.25,0.21150000000000002,105.5,163.5,0.646,30.75,120.5,151.25,115.25,61.0,12.25,76.5,77.5,370.25,0.4086908585848637,0.4703505033828048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
320735.0,107271.0,2017.5,9801604.0,33.75,26.25,602.0,60.75,103.5,0.5495,59.5,100.0,0.5565,1.25,3.5,0.399,33.0,51.75,0.6315,72.0,94.5,166.5,9.25,11.75,46.25,24.5,72.5,155.75,0.48081449660590836,0.23076923076923078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
323487.0,18875.0,2004.5,3018298.0,32.5,26.5,846.0,160.5,282.0,0.5695,160.5,282.0,0.5695,0.0,0.0,0.0,68.0,120.5,0.565,100.0,144.0,244.0,34.5,11.5,55.0,46.0,50.0,389.0,0.6088432163451852,0.5,,,,,,,,,,,,,,,,,,,11.26,,3.27,28.5,33.0,14.0,,,,81.0,6' 9.5'',109.0,261.0,86.0,chris taft,1
330902.0,27259.25,2006.5,1302564.0,30.25,25.75,900.5,100.5,216.5,0.455,89.75,177.75,0.49924999999999997,10.75,38.75,0.242,78.75,110.0,0.6855,38.5,104.0,142.5,116.25,47.0,23.25,80.0,61.0,290.5,0.4084545576706139,0.34831964020848355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
337222.0,50610.5,2011.0,2018200.0,32.5,22.5,862.0,75.5,200.5,0.37,20.5,47.25,0.412,55.0,153.25,0.358,29.5,40.25,0.71175,22.25,74.5,96.75,53.75,25.5,6.0,25.5,37.0,235.5,0.2876857638697356,0.17424242424242425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
376028.0,25701.0,2006.0,3675717.0,29.666666666666668,26.333333333333332,707.0,139.0,240.33333333333334,0.576,139.0,240.33333333333334,0.576,0.0,0.0,0.0,96.33333333333333,145.66666666666666,0.6613333333333333,52.0,125.0,177.0,22.333333333333332,23.333333333333332,41.666666666666664,48.666666666666664,83.33333333333333,374.3333333333333,0.6096027669783673,0.30148613896641446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
377574.0,130756.25,2019.5,1400060.0,30.25,18.5,693.5,82.75,187.0,0.42575,26.5,55.25,0.451,56.25,131.75,0.4145,36.75,42.25,0.8400000000000001,21.25,79.5,100.75,23.5,22.25,3.25,15.5,68.0,258.5,0.3936367498952122,0.3833333333333333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
390846.0,97411.5,2016.5,1356740.0,34.0,17.5,767.5,105.5,246.5,0.40825,46.25,101.75,0.45025,59.25,144.75,0.383,25.0,33.5,0.75475,23.25,61.75,85.0,50.5,24.25,6.75,36.5,56.75,295.25,0.32652466329182006,0.3679996575146338,0.8,0.8,0.8,0.4,1.0,,,,,,,,,0.5,0.25,0.75,,0.703,12.4,3.25,3.53,27.0,33.0,8.0,0.114,8.0,9.25,79.0,6' 7.5'',100.0,219.6,77.0,sviatoslav mykhailiuk,0
399736.0,124447.75,2019.25,7419934.0,30.5,18.0,716.5,99.25,231.5,0.42974999999999997,81.25,168.25,0.4865,18.0,63.25,0.28175,74.0,103.75,0.709,21.0,108.75,129.75,120.75,26.25,16.75,80.75,73.25,290.5,0.4815646643925033,0.24333333333333335,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
401353.0,57299.0,2012.0,2741142.0,33.0,27.0,981.0,107.0,270.6666666666667,0.397,69.0,161.0,0.429,38.0,109.66666666666667,0.35000000000000003,67.66666666666667,89.33333333333333,0.757,21.333333333333332,77.0,98.33333333333333,193.33333333333334,65.33333333333333,1.6666666666666667,90.0,65.0,319.6666666666667,0.4087431340805377,0.372324537886076,,,,,,,,,,,,,,,,,,,10.86,3.02,3.13,33.0,38.5,7.0,0.047,7.75,9.75,70.0,5' 11.5'',92.0,177.0,74.0,phil pressey,0
403775.0,49535.75,2010.5,1191733.0,35.0,25.75,920.25,129.0,288.75,0.45175,104.0,214.0,0.48875,25.0,74.75,0.3235,71.0,122.25,0.55225,47.75,112.75,160.5,94.75,62.5,16.75,80.0,76.5,354.0,0.4203560817341834,0.3900038192668917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
406973.0,117712.0,2018.5,5209094.0,33.5,33.5,1003.0,157.0,338.5,0.4615,99.0,187.0,0.5265,58.0,151.5,0.383,79.0,103.5,0.754,19.5,113.5,133.0,92.0,46.0,18.0,74.5,63.5,451.0,0.45287162973017414,0.41109779595397405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
414955.0,111975.0,2018.0,7564959.0,33.0,32.0,987.0,196.0,438.0,0.447,152.0,307.0,0.495,44.0,131.0,0.336,196.0,252.0,0.778,34.0,90.0,124.0,119.0,28.0,3.0,92.0,81.0,632.0,0.5227963525835866,0.49913438169086,,,,,,,,,,,,,,,,,,,,,,,,,0.056,8.25,8.5,73.0,6' 1.5'',98.0,183.0,79.0,collin sexton,1
419763.0,144755.2,2021.0,1400060.0,29.2,26.0,622.0,75.2,140.6,0.548,74.8,138.8,0.5514,0.4,1.8,0.15,42.4,68.2,0.6258,64.4,115.4,179.8,16.4,17.6,47.0,29.6,73.6,193.2,0.5512458516011306,0.30618892508143325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
422330.0,140078.66666666666,2021.0,4566992.0,30.0,19.666666666666668,718.0,126.0,258.0,0.47533333333333333,105.66666666666667,182.66666666666666,0.5606666666666666,20.333333333333332,75.33333333333333,0.244,59.666666666666664,85.33333333333333,0.722,26.333333333333332,90.66666666666667,117.0,77.0,23.333333333333332,7.333333333333333,61.666666666666664,56.333333333333336,332.0,0.41918159833317015,-0.13125,,,0.6,,,,,,,,0.533,,,,,,0.44,,10.96,3.11,3.15,30.0,35.5,,0.072,8.5,9.25,76.0,6' 5.00'',102.0,209.0,79.0,alondes williams,0
435228.0,98810.75,2016.5,2169156.0,27.25,17.5,675.5,117.25,248.25,0.4765,86.5,161.0,0.53225,30.75,87.25,0.33625,52.75,68.0,0.7435,31.0,124.25,155.25,30.25,17.0,32.0,33.5,38.75,318.0,0.5330948502313182,0.43424695432740307,,,,,,0.8,1.0,0.4,0.8,1.0,,,,0.25,0.75,0.25,0.2,0.619,11.2,3.28,3.17,30.5,35.0,11.0,0.0535,9.0,8.5,80.0,6' 8.5'',106.0,223.8,87.0,keita bates-diop,0
465372.0,65366.0,2013.0,6522666.0,36.0,33.666666666666664,1113.0,147.0,349.3333333333333,0.4163333333333334,99.0,215.66666666666666,0.453,48.0,133.66666666666666,0.36000000000000004,102.33333333333333,139.33333333333334,0.7243333333333334,21.333333333333332,110.33333333333333,131.66666666666666,101.33333333333333,45.666666666666664,21.333333333333332,65.66666666666667,73.33333333333333,444.3333333333333,0.3881127913934752,0.22137404580152673,1.0,0.6,0.8,0.8,0.6,,,,,,,,,0.833,0.667,0.833,0.528,,10.8,2.95,3.27,33.5,41.5,,0.0605,8.75,9.75,74.0,6' 3'',96.0,198.0,79.0,nick johnson,0
